"csv_fid","csv_nid","csv_filename","csv_path","csv_mime","csv_title","csv_date","csv_date_y","csv_date_m"
"13740","39583","jeff_ding_takes_on_the_course_1.jpg","public://news/featured/jeff_ding_takes_on_the_course_1.jpg","image/jpeg","","1539368592","2018","10"
"13743","39585","brad_0_1.jpg","public://news/featured/brad_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13744","39586","yiyingzhu_1.jpg","public://news/featured/yiyingzhu_1.jpg","image/jpeg","","1539368592","2018","10"
"13745","39587","yee_1.png","public://news/featured/yee_1.png","image/png","","1539368592","2018","10"
"13746","39588","brani_square_1.jpg","public://news/featured/brani_square_1.jpg","image/jpeg","","1539368592","2018","10"
"13747","39589","400xx_scale_0_2.png","public://news/featured/400xx_scale_0_2.png","image/png","","1539368592","2018","10"
"15600","41715","shay_mba_1.jpg","public://news/featured/shay_mba_1.jpg","image/jpeg","","1539369143","2018","10"
"13748","39590","andy_sun_square_0_0_1.jpg","public://news/featured/andy_sun_square_0_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13749","39591","4d-printing-the-next-level-of-additive-manufacturing_hero_1.jpg","public://news/featured/4d-printing-the-next-level-of-additive-manufacturing_hero_1.jpg","image/jpeg","","1539368592","2018","10"
"13750","39592","hurricane-harvey-port-arthur-tx-south-carolina-helicopter-aquatic-rescue-team-ops-bystaff-sgt-daniel-j-martinez-usair-natl-guard-h_1.jpg","public://news/featured/hurricane-harvey-port-arthur-tx-south-carolina-helicopter-aquatic-rescue-team-ops-bystaff-sgt-daniel-j-martinez-usair-natl-guard-h_1.jpg","image/jpeg","","1539368592","2018","10"
"13752","39593","ae_1_1.jpg","public://news/featured/ae_1_1.jpg","image/jpeg","","1539368592","2018","10"
"13753","39594","scmb-group_1.jpg","public://news/featured/scmb-group_1.jpg","image/jpeg","","1539368592","2018","10"
"13754","39595","lenating_1.jpg","public://news/featured/lenating_1.jpg","image/jpeg","","1539368592","2018","10"
"13756","39596","copy_of_synapse_product_shotsgroup_3_1_2.jpg","public://news/featured/copy_of_synapse_product_shotsgroup_3_1_2.jpg","image/jpeg","","1539368592","2018","10"
"13758","39598","graham_new_1_1.jpg","public://news/featured/graham_new_1_1.jpg","image/jpeg","","1539368592","2018","10"
"13757","39597","lee_0_2.jpg","public://news/featured/lee_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13760","39599","low_angle_0_1.jpg","public://news/featured/low_angle_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13761","39600","cyber_1.jpg","public://news/featured/cyber_1.jpg","image/jpeg","","1539368592","2018","10"
"13762","39601","dressing_robot_resize_md_1.jpg","public://news/featured/dressing_robot_resize_md_1.jpg","image/jpeg","","1539368592","2018","10"
"13763","39602","yang-in-office300_1.jpg","public://news/featured/yang-in-office300_1.jpg","image/jpeg","","1539368592","2018","10"
"13769","39603","heart-healthcare-and-medicine-seamless-icon-pattern-vector-id522620568_0_3.jpg","public://news/featured/heart-healthcare-and-medicine-seamless-icon-pattern-vector-id522620568_0_3.jpg","image/jpeg","","1539368592","2018","10"
"13770","39604","original_10_1.jpg","public://news/featured/original_10_1.jpg","image/jpeg","","1539368592","2018","10"
"13771","39605","sodium-sensor_1.jpg","public://news/featured/sodium-sensor_1.jpg","image/jpeg","","1539368592","2018","10"
"13772","39606","ece-srstories_2018_1.png","public://news/featured/ece-srstories_2018_1.png","image/png","","1539368592","2018","10"
"13773","39607","sam_dennard_0_1.jpg","public://news/featured/sam_dennard_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13776","39610","asb0518lines1_1.jpg","public://news/featured/asb0518lines1_1.jpg","image/jpeg","","1539368592","2018","10"
"13775","39609","alt7_1.jpg","public://news/featured/alt7_1.jpg","image/jpeg","","1539368592","2018","10"
"13777","39611","yash_1.jpg","public://news/featured/yash_1.jpg","image/jpeg","","1539368592","2018","10"
"13795","39621","marta_hatzell_1.jpg","public://news/featured/marta_hatzell_1.jpg","image/jpeg","","1539368592","2018","10"
"13780","39612","180421cr_gm_rec031-dev_1.jpg","public://news/featured/180421cr_gm_rec031-dev_1.jpg","image/jpeg","","1539368592","2018","10"
"13781","39613","power-plant-smokestack-bynickhumphries-flickr-h_1.jpg","public://news/featured/power-plant-smokestack-bynickhumphries-flickr-h_1.jpg","image/jpeg","","1539368592","2018","10"
"13782","39614","activating-tcells_1.jpg","public://news/featured/activating-tcells_1.jpg","image/jpeg","","1539368592","2018","10"
"13783","39615","iot-ma_1.jpg","public://news/featured/iot-ma_1.jpg","image/jpeg","","1539368592","2018","10"
"13784","39616","180420-chan-co2-climate-change-hero_tqd3z7_1.gif","public://news/featured/180420-chan-co2-climate-change-hero_tqd3z7_1.gif","image/gif","","1539368592","2018","10"
"13786","39617","img_9509_cropped_1.jpg","public://news/featured/img_9509_cropped_1.jpg","image/jpeg","","1539368592","2018","10"
"13792","39619","n18c19514-p1-070_1.jpg","public://news/featured/n18c19514-p1-070_1.jpg","image/jpeg","","1539368592","2018","10"
"13794","39620","s_graham_0_1.jpg","public://news/featured/s_graham_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13796","39622","lieuwen_at_podium300_1.jpg","public://news/featured/lieuwen_at_podium300_1.jpg","image/jpeg","","1539368592","2018","10"
"13797","39623","mit-water-innovation-prize-arjun-bir-oasis-byandisutton-mit-o_0_2.jpg","public://news/featured/mit-water-innovation-prize-arjun-bir-oasis-byandisutton-mit-o_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13798","39624","hovel-walker-gomez2_0_1.jpg","public://news/featured/hovel-walker-gomez2_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13801","39625","mobile_users_0_2.jpg","public://news/featured/mobile_users_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13803","39626","foster_headshot_0_2.jpg","public://news/featured/foster_headshot_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13804","39627","asce-conf-2018-canoe-launch-byvyle-h_1.jpg","public://news/featured/asce-conf-2018-canoe-launch-byvyle-h_1.jpg","image/jpeg","","1539368592","2018","10"
"13805","39628","studentsindc_1.jpg","public://news/featured/studentsindc_1.jpg","image/jpeg","","1539368592","2018","10"
"13806","39629","mit-water-innovation-prize-arjun-bir-oasis-byandisutton-mit-o_1.jpg","public://news/featured/mit-water-innovation-prize-arjun-bir-oasis-byandisutton-mit-o_1.jpg","image/jpeg","","1539368592","2018","10"
"13810","39630","project_1_0_1.jpeg","public://news/featured/project_1_0_1.jpeg","image/jpeg","","1539368592","2018","10"
"13812","39632","past_honors_luncheon_1.jpg","public://news/featured/past_honors_luncheon_1.jpg","image/jpeg","","1539368592","2018","10"
"13811","39631","slide_cho-1_0_1.jpg","public://news/featured/slide_cho-1_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13813","39633","inan_pic_0_2.jpg","public://news/featured/inan_pic_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13814","39634","muhannadbakir131018ar563_web_1_1.jpg","public://news/featured/muhannadbakir131018ar563_web_1_1.jpg","image/jpeg","","1539368592","2018","10"
"13815","39635","honeybot_resize_md_1.png","public://news/featured/honeybot_resize_md_1.png","image/png","","1539368592","2018","10"
"13816","39636","03-22-ahs-heritage-slide_1.jpg","public://news/featured/03-22-ahs-heritage-slide_1.jpg","image/jpeg","","1539368592","2018","10"
"13817","39637","holzinger-300_1.jpg","public://news/featured/holzinger-300_1.jpg","image/jpeg","","1539368592","2018","10"
"13818","39638","andres_garcia-headshot_2013small_1.jpg","public://news/featured/andres_garcia-headshot_2013small_1.jpg","image/jpeg","","1539368592","2018","10"
"13820","39639","whiteman_smiling_1.jpeg","public://news/featured/whiteman_smiling_1.jpeg","image/jpeg","","1539368592","2018","10"
"13821","39640","fatih_sarioglu_1.jpg","public://news/featured/fatih_sarioglu_1.jpg","image/jpeg","","1539368592","2018","10"
"13822","39641","1-18-machine-robot_1.jpg","public://news/featured/1-18-machine-robot_1.jpg","image/jpeg","","1539368592","2018","10"
"13823","39643","catalyst_resize_md_1.jpg","public://news/featured/catalyst_resize_md_1.jpg","image/jpeg","","1539368592","2018","10"
"13824","39644","hua_wang_0_0_1.jpg","public://news/featured/hua_wang_0_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13825","39645","omer_1.png","public://news/featured/omer_1.png","image/png","","1539368592","2018","10"
"13826","39646","n18c10302-p32-002_1.jpg","public://news/featured/n18c10302-p32-002_1.jpg","image/jpeg","","1539368592","2018","10"
"13827","39647","rob_butera_2016_portrait_1.jpg","public://news/featured/rob_butera_2016_portrait_1.jpg","image/jpeg","","1539368592","2018","10"
"13828","39648","origami-engineering-japan-2017-group-sensoji-buddhist-temple-tokyo-courtesyfizzahassan-h_1.jpg","public://news/featured/origami-engineering-japan-2017-group-sensoji-buddhist-temple-tokyo-courtesyfizzahassan-h_1.jpg","image/jpeg","","1539368592","2018","10"
"13829","39649","webster_don_-_web_1.jpg","public://news/featured/webster_don_-_web_1.jpg","image/jpeg","","1539368592","2018","10"
"13830","39650","geoffrey_yi_1.jpg","public://news/featured/geoffrey_yi_1.jpg","image/jpeg","","1539368592","2018","10"
"13833","39651","blair_brettmann_mose_-_n18c10200_-p6001_2.jpg","public://news/featured/blair_brettmann_mose_-_n18c10200_-p6001_2.jpg","image/jpeg","","1539368592","2018","10"
"13834","39652","helicopter3_1.jpg","public://news/featured/helicopter3_1.jpg","image/jpeg","","1539368592","2018","10"
"13835","39653","grandrounds_1.jpg","public://news/featured/grandrounds_1.jpg","image/jpeg","","1539368592","2018","10"
"13836","39654","180305093027_1_540x360_1.jpg","public://news/featured/180305093027_1_540x360_1.jpg","image/jpeg","","1539368592","2018","10"
"13837","39655","founder2_2.jpg","public://news/featured/founder2_2.jpg","image/jpeg","","1539368592","2018","10"
"13838","39656","robles_1.jpg","public://news/featured/robles_1.jpg","image/jpeg","","1539368592","2018","10"
"13840","39657","inclusivity-feat_002_0_1.png","public://news/featured/inclusivity-feat_002_0_1.png","image/png","","1539368592","2018","10"
"13841","39658","inan_pic_1.jpg","public://news/featured/inan_pic_1.jpg","image/jpeg","","1539368592","2018","10"
"13842","39659","quinn-jacqueline-v_1.jpg","public://news/featured/quinn-jacqueline-v_1.jpg","image/jpeg","","1539368592","2018","10"
"13843","39660","ramprasad_1.png","public://news/featured/ramprasad_1.png","image/png","","1539368592","2018","10"
"13844","39661","honeybee_1.jpeg","public://news/featured/honeybee_1.jpeg","image/jpeg","","1539368592","2018","10"
"13845","39662","image004_fwu4ku_1.jpg","public://news/featured/image004_fwu4ku_1.jpg","image/jpeg","","1539368592","2018","10"
"13846","39663","740xx_scale_1.jpeg","public://news/featured/740xx_scale_1.jpeg","image/jpeg","","1539368592","2018","10"
"13847","39664","us-official-peacecorps-logo.svg__1.png","public://news/featured/us-official-peacecorps-logo.svg__1.png","image/png","","1539368592","2018","10"
"13848","39665","sam_coogan_1.jpg","public://news/featured/sam_coogan_1.jpg","image/jpeg","","1539368592","2018","10"
"13849","39666","tne92353_3_0_2.jpg","public://news/featured/tne92353_3_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13850","39667","hanagud_1.jpg","public://news/featured/hanagud_1.jpg","image/jpeg","","1539368592","2018","10"
"13851","39668","page-1-3_1.jpg","public://news/featured/page-1-3_1.jpg","image/jpeg","","1539368592","2018","10"
"13856","39671","ece6258stingerstill1_0_1.png","public://news/featured/ece6258stingerstill1_0_1.png","image/png","","1539368592","2018","10"
"13857","39672","wang_3_1.jpg","public://news/featured/wang_3_1.jpg","image/jpeg","","1539368592","2018","10"
"13858","39673","prox1_0_2_1.png","public://news/featured/prox1_0_2_1.png","image/png","","1539368592","2018","10"
"13863","39674","nae-2018-feat_rev2_1.png","public://news/featured/nae-2018-feat_rev2_1.png","image/png","","1539368592","2018","10"
"13864","39675","healthy_neuron_nih_0_1.jpg","public://news/featured/healthy_neuron_nih_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13865","39676","biltgen-patrick_t_1.jpg","public://news/featured/biltgen-patrick_t_1.jpg","image/jpeg","","1539368592","2018","10"
"13866","39677","mzawotazmq_1.jpeg","public://news/featured/mzawotazmq_1.jpeg","image/jpeg","","1539368592","2018","10"
"13872","39678","tech_square_0_2.jpg","public://news/featured/tech_square_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13882","39682","riya5_1200_0_1.jpg","public://news/featured/riya5_1200_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13877","39679","ieee_logo_mb_tagline_3_1.gif","public://news/featured/ieee_logo_mb_tagline_3_1.gif","image/gif","","1539368592","2018","10"
"13878","39680","original_1.png","public://news/featured/original_1.png","image/png","","1539368592","2018","10"
"13879","39681","01-16-feighmoon2_1.jpg","public://news/featured/01-16-feighmoon2_1.jpg","image/jpeg","","1539368592","2018","10"
"13884","39684","400xx_scale_1.jpeg","public://news/featured/400xx_scale_1.jpeg","image/jpeg","","1539368592","2018","10"
"13885","39685","robertmannino_1.jpg","public://news/featured/robertmannino_1.jpg","image/jpeg","","1539368592","2018","10"
"13886","39686","john_young_lead_2_1.jpg","public://news/featured/john_young_lead_2_1.jpg","image/jpeg","","1539368592","2018","10"
"13883","39683","champion_0_1.jpg","public://news/featured/champion_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13890","39687","turgay_4_0_2.jpg","public://news/featured/turgay_4_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13891","39688","eva_dyer_0_2.jpg","public://news/featured/eva_dyer_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13894","39691","img_3789_0_1.jpg","public://news/featured/img_3789_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13895","39692","photo_lam_002_0_0_2.jpg","public://news/featured/photo_lam_002_0_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13896","39693","smith-kennethheadshot_1.jpg","public://news/featured/smith-kennethheadshot_1.jpg","image/jpeg","","1539368592","2018","10"
"13897","39694","nanospike-980x620_1.jpg","public://news/featured/nanospike-980x620_1.jpg","image/jpeg","","1539368592","2018","10"
"13898","39695","cover.blue_.high-res_1.jpg","public://news/featured/cover.blue_.high-res_1.jpg","image/jpeg","","1539368592","2018","10"
"13900","39696","diversity_feat_mock2_1.jpg","public://news/featured/diversity_feat_mock2_1.jpg","image/jpeg","","1539368592","2018","10"
"13901","39697","zhang-liwei_1.jpg","public://news/featured/zhang-liwei_1.jpg","image/jpeg","","1539368592","2018","10"
"13902","39698","sheena_ganju_1.jpeg","public://news/featured/sheena_ganju_1.jpeg","image/jpeg","","1539368592","2018","10"
"13905","39700","smith-marilyn-preferred_1.jpg","public://news/featured/smith-marilyn-preferred_1.jpg","image/jpeg","","1539368592","2018","10"
"13906","39701","jingting_yao_award_winner_1.jpg","public://news/featured/jingting_yao_award_winner_1.jpg","image/jpeg","","1539368592","2018","10"
"13909","39703","ayanna_howard_1_1.jpg","public://news/featured/ayanna_howard_1_1.jpg","image/jpeg","","1539368592","2018","10"
"13913","39704","ewb_uganda6_2.jpg","public://news/featured/ewb_uganda6_2.jpg","image/jpeg","","1539368592","2018","10"
"13914","39706","david-citrin_7357_1.jpg","public://news/featured/david-citrin_7357_1.jpg","image/jpeg","","1539368592","2018","10"
"13916","39707","copeland_1.jpg","public://news/featured/copeland_1.jpg","image/jpeg","","1539368592","2018","10"
"13917","39708","lena_and_kyle_1.jpg","public://news/featured/lena_and_kyle_1.jpg","image/jpeg","","1539368592","2018","10"
"13918","39709","amstutz_1.jpeg","public://news/featured/amstutz_1.jpeg","image/jpeg","","1539368592","2018","10"
"13920","39711","cargolux-hangar_1.jpg","public://news/featured/cargolux-hangar_1.jpg","image/jpeg","","1539368592","2018","10"
"13921","39714","eyre_and_stunts_1.jpg","public://news/featured/eyre_and_stunts_1.jpg","image/jpeg","","1539368592","2018","10"
"13922","39715","gas-sensor028_1.jpg","public://news/featured/gas-sensor028_1.jpg","image/jpeg","","1539368592","2018","10"
"13923","39716","400xx_scale_4_1.jpg","public://news/featured/400xx_scale_4_1.jpg","image/jpeg","","1539368592","2018","10"
"13925","39717","davis_4_1.jpg","public://news/featured/davis_4_1.jpg","image/jpeg","","1539368592","2018","10"
"13926","39718","aashto-sweet-16-2017-bui-binh-tsai-james-jared-david-mcmurry-russellgdoth_1.jpg","public://news/featured/aashto-sweet-16-2017-bui-binh-tsai-james-jared-david-mcmurry-russellgdoth_1.jpg","image/jpeg","","1539368592","2018","10"
"13927","39719","sujay_1.jpeg","public://news/featured/sujay_1.jpeg","image/jpeg","","1539368592","2018","10"
"13928","39720","eva_dyer_2.jpg","public://news/featured/eva_dyer_2.jpg","image/jpeg","","1539368592","2018","10"
"13929","39721","asce-iwh-playground-stanton-stallmanh_1.jpg","public://news/featured/asce-iwh-playground-stanton-stallmanh_1.jpg","image/jpeg","","1539368592","2018","10"
"13930","39722","170718104221-knee-band-technology-teching-00002404-exlarge-169_1.jpg","public://news/featured/170718104221-knee-band-technology-teching-00002404-exlarge-169_1.jpg","image/jpeg","","1539368592","2018","10"
"13931","39723","wreckracing-2017grassroots_1.png","public://news/featured/wreckracing-2017grassroots_1.png","image/png","","1539368592","2018","10"
"13932","39724","astrobiology_1.jpg","public://news/featured/astrobiology_1.jpg","image/jpeg","","1539368592","2018","10"
"13936","39725","yoyo_0_2.jpg","public://news/featured/yoyo_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13937","39726","cait_meree_1.jpg","public://news/featured/cait_meree_1.jpg","image/jpeg","","1539368592","2018","10"
"13938","39727","chandana_1.jpg","public://news/featured/chandana_1.jpg","image/jpeg","","1539368592","2018","10"
"13939","39728","20171031-wound-healing_1.jpg","public://news/featured/20171031-wound-healing_1.jpg","image/jpeg","","1539368592","2018","10"
"13940","39729","combo-squatted_7087_1.jpg","public://news/featured/combo-squatted_7087_1.jpg","image/jpeg","","1539368592","2018","10"
"13941","39730","ahoward-robotics-280x250_3_1.jpg","public://news/featured/ahoward-robotics-280x250_3_1.jpg","image/jpeg","","1539368592","2018","10"
"13942","39731","armscollage_1.jpg","public://news/featured/armscollage_1.jpg","image/jpeg","","1539368592","2018","10"
"13947","39732","istock-618950118_0_2.jpg","public://news/featured/istock-618950118_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13948","39733","ceramic-pump9853_1.jpg","public://news/featured/ceramic-pump9853_1.jpg","image/jpeg","","1539368592","2018","10"
"13949","39734","ahoward-robotics-280x250_2_1.jpg","public://news/featured/ahoward-robotics-280x250_2_1.jpg","image/jpeg","","1539368592","2018","10"
"13950","39735","robotarium-magnus-georgia-tech_1.jpg","public://news/featured/robotarium-magnus-georgia-tech_1.jpg","image/jpeg","","1539368592","2018","10"
"13951","39736","161130br053-ic_1.jpg","public://news/featured/161130br053-ic_1.jpg","image/jpeg","","1539368592","2018","10"
"13954","39738","original_9_1.jpg","public://news/featured/original_9_1.jpg","image/jpeg","","1539368592","2018","10"
"13960","39740","airplane_wings_1.jpg","public://news/featured/airplane_wings_1.jpg","image/jpeg","","1539368592","2018","10"
"13961","39741","kim.phdcands.chips_0_5_1.jpg","public://news/featured/kim.phdcands.chips_0_5_1.jpg","image/jpeg","","1539368592","2018","10"
"13962","39742","img_3332_1.jpg","public://news/featured/img_3332_1.jpg","image/jpeg","","1539368592","2018","10"
"13963","39743","beijing-air-pollutionuminn-humphrey-schoolo_1.jpg","public://news/featured/beijing-air-pollutionuminn-humphrey-schoolo_1.jpg","image/jpeg","","1539368592","2018","10"
"13964","39744","lenating-croppedv2_0_1.jpg","public://news/featured/lenating-croppedv2_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13965","39745","cisco_mooney_malware-hardware-research_1.jpg","public://news/featured/cisco_mooney_malware-hardware-research_1.jpg","image/jpeg","","1539368592","2018","10"
"13966","39746","dsc_5002_0_1.jpg","public://news/featured/dsc_5002_0_1.jpg","image/jpeg","","1539368592","2018","10"
"13967","39747","inventuremediaday-016_2_1.jpg","public://news/featured/inventuremediaday-016_2_1.jpg","image/jpeg","","1539368592","2018","10"
"13969","39748","toy1_2.jpg","public://news/featured/toy1_2.jpg","image/jpeg","","1539368592","2018","10"
"13970","39750","north_ave_smart_corridor_1.jpg","public://news/featured/north_ave_smart_corridor_1.jpg","image/jpeg","","1539368592","2018","10"
"13971","39751","mcconville_225_1.jpg","public://news/featured/mcconville_225_1.jpg","image/jpeg","","1539368592","2018","10"
"13972","39752","walker_receiving_georgia_power_1.jpg","public://news/featured/walker_receiving_georgia_power_1.jpg","image/jpeg","","1539368592","2018","10"
"13973","39753","michael_staab_1.jpg","public://news/featured/michael_staab_1.jpg","image/jpeg","","1539368592","2018","10"
"13974","39754","bn-ur335_0814ro_p_20170814145402_0_2.jpg","public://news/featured/bn-ur335_0814ro_p_20170814145402_0_2.jpg","image/jpeg","","1539368592","2018","10"
"13976","39756","krishnendu_roy_1.jpg","public://news/featured/krishnendu_roy_1.jpg","image/jpeg","","1539368592","2018","10"
"13985","39758","usnwr_2017_ugv2_0_0_3.jpg","public://news/featured/usnwr_2017_ugv2_0_0_3.jpg","image/jpeg","","1539368592","2018","10"
"13986","39759","c-david-moody-jr750xx1125-1500-38-0_1.jpg","public://news/featured/c-david-moody-jr750xx1125-1500-38-0_1.jpg","image/jpeg","","1539368592","2018","10"
"13987","39760","nataliechu_dragon_1.jpg","public://news/featured/nataliechu_dragon_1.jpg","image/jpeg","","1539368592","2018","10"
"14010","39762","additive-manufacturing-0277_1.jpg","public://news/featured/additive-manufacturing-0277_1.jpg","image/jpeg","","1539368592","2018","10"
"14011","39763","jaydev-desai_1.jpg","public://news/featured/jaydev-desai_1.jpg","image/jpeg","","1539368592","2018","10"
"14012","39764","malecki_family_image_1.jpg","public://news/featured/malecki_family_image_1.jpg","image/jpeg","","1539368592","2018","10"
"14013","39765","invent1_1.jpg","public://news/featured/invent1_1.jpg","image/jpeg","","1539368592","2018","10"
"14017","39768","373385_omsa_blog_image1_1.jpg","public://news/featured/373385_omsa_blog_image1_1.jpg","image/jpeg","","1539368592","2018","10"
"14014","39766","calista_frederick-jaskiewicz_1.jpg","public://news/featured/calista_frederick-jaskiewicz_1.jpg","image/jpeg","","1539368592","2018","10"
"14015","39767","netherlands-2017-bike-lane_anna-nord_h_1.jpg","public://news/featured/netherlands-2017-bike-lane_anna-nord_h_1.jpg","image/jpeg","","1539368592","2018","10"
"14018","39769","josephhughes131021br406_web_1.jpg","public://news/featured/josephhughes131021br406_web_1.jpg","image/jpeg","","1539368592","2018","10"
"14019","39770","bn-ur335_0814ro_p_20170814145402_1.jpg","public://news/featured/bn-ur335_0814ro_p_20170814145402_1.jpg","image/jpeg","","1539368592","2018","10"
"14020","39771","bet2_1.jpg","public://news/featured/bet2_1.jpg","image/jpeg","","1539368592","2018","10"
"14021","39772","benglishtec1_1.jpg","public://news/featured/benglishtec1_1.jpg","image/jpeg","","1539368592","2018","10"
"14022","39773","400xx_scale_1.png","public://news/featured/400xx_scale_1.png","image/png","","1539368592","2018","10"
"14023","39774","greenland-tsunami-iceberg-thomas-giachetti_hermann-fritz_h_1.jpg","public://news/featured/greenland-tsunami-iceberg-thomas-giachetti_hermann-fritz_h_1.jpg","image/jpeg","","1539368692","2018","10"
"14024","39775","scientia_1.jpg","public://news/featured/scientia_1.jpg","image/jpeg","","1539368692","2018","10"
"14025","39776","ae_concrete_1.jpg","public://news/featured/ae_concrete_1.jpg","image/jpeg","","1539368692","2018","10"
"14026","39777","beyah_0_1.jpg","public://news/featured/beyah_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14027","39778","drinkably-header_2_1.jpg","public://news/featured/drinkably-header_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14029","39780","mclaughlin_3_1.jpg","public://news/featured/mclaughlin_3_1.jpg","image/jpeg","","1539368692","2018","10"
"14030","39781","teq-17c1001-p2-003_1.jpg","public://news/featured/teq-17c1001-p2-003_1.jpg","image/jpeg","","1539368692","2018","10"
"14031","39782","oculogx_1.jpeg","public://news/featured/oculogx_1.jpeg","image/jpeg","","1539368692","2018","10"
"14032","39783","marsberwangercrop_0_1.jpg","public://news/featured/marsberwangercrop_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14028","39779","img_0178_1.jpg","public://news/featured/img_0178_1.jpg","image/jpeg","","1539368692","2018","10"
"14033","39784","cola_heat_eliminating_1.jpg","public://news/featured/cola_heat_eliminating_1.jpg","image/jpeg","","1539368692","2018","10"
"14034","39785","amberfleeman_legend_car_091115_1.jpg","public://news/featured/amberfleeman_legend_car_091115_1.jpg","image/jpeg","","1539368692","2018","10"
"14035","39786","yumikosakurai_0_1.jpg","public://news/featured/yumikosakurai_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14036","39787","ml_robot_1.jpg","public://news/featured/ml_robot_1.jpg","image/jpeg","","1539368692","2018","10"
"14037","39788","stairs_1.jpg","public://news/featured/stairs_1.jpg","image/jpeg","","1539368692","2018","10"
"14045","39789","bridge_in_water_alex_0_2.jpeg","public://news/featured/bridge_in_water_alex_0_2.jpeg","image/jpeg","","1539368692","2018","10"
"14047","39791","antsbuildsin_1.jpg","public://news/featured/antsbuildsin_1.jpg","image/jpeg","","1539368692","2018","10"
"14046","39790","theory_of_general_relativity__1.jpg","public://news/featured/theory_of_general_relativity__1.jpg","image/jpeg","","1539368692","2018","10"
"14048","39792","af-wepfer08h_1.jpg","public://news/featured/af-wepfer08h_1.jpg","image/jpeg","","1539368692","2018","10"
"14049","39793","clark_howell_1.jpeg","public://news/featured/clark_howell_1.jpeg","image/jpeg","","1539368692","2018","10"
"14050","39794","ravinder-bansal-2_1.jpg","public://news/featured/ravinder-bansal-2_1.jpg","image/jpeg","","1539368692","2018","10"
"14051","39795","canellas_0_1.jpg","public://news/featured/canellas_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14054","39796","microneedle-patch8951_2.jpg","public://news/featured/microneedle-patch8951_2.jpg","image/jpeg","","1539368692","2018","10"
"14055","39797","airbus_1.jpg","public://news/featured/airbus_1.jpg","image/jpeg","","1539368692","2018","10"
"14056","39798","pinar2_1.jpg","public://news/featured/pinar2_1.jpg","image/jpeg","","1539368692","2018","10"
"14057","39799","ambulance_team_1.jpeg","public://news/featured/ambulance_team_1.jpeg","image/jpeg","","1539368692","2018","10"
"14058","39800","ayanna_howard_0_2.jpg","public://news/featured/ayanna_howard_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14059","39802","jorge_cham_1.jpg","public://news/featured/jorge_cham_1.jpg","image/jpeg","","1539368692","2018","10"
"14060","39803","cohen_1.jpg","public://news/featured/cohen_1.jpg","image/jpeg","","1539368692","2018","10"
"14063","39805","mondaygatech_courtesy_1.jpg","public://news/featured/mondaygatech_courtesy_1.jpg","image/jpeg","","1539368692","2018","10"
"14062","39804","bonnieferri_2.jpg","public://news/featured/bonnieferri_2.jpg","image/jpeg","","1539368692","2018","10"
"14064","39806","bloch_1.jpeg","public://news/featured/bloch_1.jpeg","image/jpeg","","1539368692","2018","10"
"14065","39807","grant-1_1.jpg","public://news/featured/grant-1_1.jpg","image/jpeg","","1539368692","2018","10"
"14066","39808","kaz_grala_1.jpg","public://news/featured/kaz_grala_1.jpg","image/jpeg","","1539368692","2018","10"
"14067","39809","ayanna_howard_2.jpg","public://news/featured/ayanna_howard_2.jpg","image/jpeg","","1539368692","2018","10"
"14068","39810","car_1.jpg","public://news/featured/car_1.jpg","image/jpeg","","1539368692","2018","10"
"14069","39811","0551801-p1-40_0_2.jpg","public://news/featured/0551801-p1-40_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14070","39812","gleb_yushin_1.jpg","public://news/featured/gleb_yushin_1.jpg","image/jpeg","","1539368692","2018","10"
"14071","39813","manu_platt_1.jpg","public://news/featured/manu_platt_1.jpg","image/jpeg","","1539368692","2018","10"
